;ChannelName;ChannelID;VideoID;Titulo;Artist;PublishDate;PublishTime;ViewsCount;LikeCount;FavoriteCount;CommentCount
0;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;xUEJcgT7USI;"Beauty and the Beast (From ""Lofi Minnie: Chill""/Visualizer Video)";"Beauty and the Beast (From ""Lofi Minnie: Chill""/Visualizer Video)";2023-01-20;05:00:32Z;20314.0;881.0;0.0;30.0
1;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;zt0vJ7FB38U;"When Will My Life Begin? (From ""Lofi Minnie: Chill""/Visualizer Video)";"When Will My Life Begin? (From ""Lofi Minnie: Chill""/Visualizer Video)";2023-01-20;05:00:32Z;61049.0;1731.0;0.0;67.0
2;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;W6U0rEsKBzA;"Kerusu - I'll Make a Man Out of You (From ""Lofi Minnie: Chill""/Visualizer Video)";Kerusu;2023-01-20;05:00:25Z;9958.0;398.0;0.0;15.0
3;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;U3wwskTSHvw;"Jazzinuf - When You Wish Upon a Star (From ""Lofi Minnie: Chill""/Visualizer Video)";Jazzinuf;2023-01-20;05:00:22Z;9409.0;371.0;0.0;18.0
4;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Wti87tTKUHY;"Gnarly - I Won't Say (I'm In Love) (From ""Lofi Minnie: Chill""/Visualizer Video)";Gnarly;2023-01-20;05:00:22Z;9230.0;297.0;0.0;17.0
5;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;n_yWq4GZBQU;"mommy - Strangers Like Me (From ""Lofi Minnie: Chill""/Visualizer Video)";mommy;2023-01-20;05:00:19Z;5302.0;190.0;0.0;11.0
6;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;sJ1vvurYtME;"Hoogway - Chim Chim Cher-ee (From ""Lofi Minnie: Chill""/Visualizer Video)";Hoogway;2023-01-20;05:00:19Z;4786.0;187.0;0.0;7.0
7;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;WcyQQCNSWvo;"Team Astro - Circle of Life (From ""Lofi Minnie: Chill""/Visualizer Video)";Team Astro;2023-01-20;05:00:15Z;9292.0;298.0;0.0;9.0
8;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;SbUadb72Hrg;"pastels - The Bare Necessities (From ""Lofi Minnie: Chill""/Visualizer Video)";pastels;2023-01-20;05:00:12Z;4750.0;177.0;0.0;6.0
9;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;O7zZILO9AiU;"WYS - Colors of the Wind (From ""Lofi Minnie: Chill""/Visualizer Video)";WYS;2023-01-20;05:00:11Z;8340.0;285.0;0.0;10.0
10;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;HUUVuwOXXSI;"Otesla - We Don't Talk About Bruno (From ""Lofi Minnie: Chill""/Visualizer Video)";Otesla;2023-01-20;05:00:09Z;6839.0;322.0;0.0;17.0
11;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;NJJ6FabtT1c;"A Dream Is a Wish Your Heart Makes (From ""Lofi Minnie: Chill""/Visualizer Video)";"A Dream Is a Wish Your Heart Makes (From ""Lofi Minnie: Chill""/Visualizer Video)";2023-01-20;05:00:08Z;6374.0;506.0;0.0;30.0
12;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;CN4gBT7YGus;"Jeff Kaale - You'll Be In My Heart (From ""Lofi Minnie: Chill""/Visualizer Video)";Jeff Kaale;2023-01-20;05:00:05Z;11127.0;400.0;0.0;18.0
13;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;9saXk65dYrA;"sagun - Winnie the Pooh (From ""Lofi Minnie: Chill""/Visualizer Video)";sagun;2023-01-20;05:00:04Z;4379.0;160.0;0.0;6.0
14;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;58SqkoKMiJI;"eevee - Let It Go (From ""Lofi Minnie: Chill""/Visualizer Video)";eevee;2023-01-20;05:00:02Z;9262.0;700.0;0.0;52.0
15;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;-SL7iACX54k;"Philanthrope - Reflection (From ""Lofi Minnie: Chill""/Visualizer Video)";Philanthrope;2023-01-20;05:00:00Z;8533.0;511.0;0.0;31.0
16;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;0h9-FyD-h28;"Mick Giacchino - Prance Prance Revolution (From ""Zootopia+"")";Mick Giacchino;2023-01-12;05:00:00Z;260451.0;2012.0;0.0;70.0
17;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;9VKrwJnzA8k;"Idina Menzel - Love Power (Dave Audé Remix) (From ""Disenchanted""/Visualizer Video)";Idina Menzel;2023-01-06;05:00:04Z;102591.0;854.0;0.0;37.0
18;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;0vc2Jgtmj6E;"Love Power (Dave Audé Remix - Extended Mix) (From ""Disenchanted""/Visualizer Video)";Love Power (Dave Audé Remix;2023-01-06;05:00:00Z;46147.0;581.0;0.0;21.0
19;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;gWGxBJR_dsw;DCappella - Nobody Like U (Visualizer Video) ft. Jordan Fisher, Grayson Villanueva, Topher Ngo;DCappella;2023-01-02;05:00:24Z;298597.0;9167.0;0.0;280.0
20;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;tgA_57lqt6s;"1 True Love (From ""Turning Red"")";"1 True Love (From ""Turning Red"")";2022-12-30;05:00:19Z;1998767.0;135517.0;0.0;2076.0
21;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;V0eVREY5FcE;"The Family Madrigal (From ""Encanto at the Hollywood Bowl"")";"The Family Madrigal (From ""Encanto at the Hollywood Bowl"")";2022-12-30;05:00:10Z;3503349.0;73945.0;0.0;1337.0
22;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;-QOSz9G1GnY;"We Don't Talk About Bruno (From ""Encanto at the Hollywood Bowl"")";"We Don't Talk About Bruno (From ""Encanto at the Hollywood Bowl"")";2022-12-26;05:00:01Z;3080305.0;84014.0;0.0;1498.0
23;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;nDRcTYEjE58;"Simon Franglen - World Upside Down (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:29Z;149039.0;820.0;0.0;43.0
24;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;SFr91aw-p1Y;"Simon Franglen - Family (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:21Z;59209.0;374.0;0.0;13.0
25;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;fQMELWTbAxc;"Simon Franglen - Where the Men Hunt (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:14Z;43254.0;220.0;0.0;6.0
26;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;gghRFwOEKLE;"Simon Franglen - Songcord Opening (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:13Z;112371.0;3126.0;0.0;79.0
27;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;RET6ZgHW20k;"Simon Franglen - Train Attack (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:12Z;39337.0;505.0;0.0;31.0
28;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;NBu_UQbae4c;"Simon Franglen - Songcord Chapter (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:11Z;35571.0;745.0;0.0;25.0
29;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Sik7NdxGHXY;"Simon Franglen - Kids in Peril (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:10Z;22288.0;198.0;0.0;13.0
30;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;NhS9kRwDneQ;"Simon Franglen - Sanctuary (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:08Z;26760.0;466.0;0.0;12.0
31;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;RqU3492Q25k;"Simon Franglen - A Farewell to Arm (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:08Z;19799.0;295.0;0.0;32.0
32;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;JYuR8glm_u8;"Simon Franglen - Training Montage (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:06Z;24620.0;326.0;0.0;14.0
33;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;BLYlsMmTCVc;"Simon Franglen - Masks Off (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-20;05:00:04Z;24252.0;366.0;0.0;22.0
34;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;5f_ikNmBDaM;"Idina Menzel - Love Power (From ""Disenchanted"")";Idina Menzel;2022-12-16;05:00:04Z;416647.0;7805.0;0.0;549.0
35;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;xwgd_EVMjD8;"Simon Franglen - Na'vi Attack (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-16;01:06:42Z;137140.0;1986.0;0.0;116.0
36;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;LPo6YadJff8;"Simon Franglen - Rescue and Loss (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-16;00:50:46Z;145701.0;1214.0;0.0;45.0
37;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;YtFbjCJIdDw;"Evermore & Rose Petal Suite Pt. II (From ""Beauty and the Beast: A 30th Celebration""/Off...";"Evermore & Rose Petal Suite Pt. II (From ""Beauty and the Beast: A 30th Celebration""/Off...";2022-12-15;21:03:01Z;75157.0;1498.0;0.0;127.0
38;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;0BSQVtnqV70;"H.E.R. - Belle (Reprise) (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";H.E.R.;2022-12-15;21:03:00Z;50244.0;706.0;0.0;76.0
39;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;2e6frBi0Dvw;"Something There (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"Something There (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;32174.0;505.0;0.0;121.0
40;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;4G-PmjH4_7c;"Be Our Guest (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"Be Our Guest (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;36598.0;598.0;0.0;83.0
41;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;RXKiJnBIFEA;"Gaston (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"Gaston (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;25860.0;317.0;0.0;14.0
42;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;RxQAtC5N-lI;"The Mob Song (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"The Mob Song (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;41335.0;530.0;0.0;83.0
43;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;iu9hreeY7a0;"Beauty and the Beast (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"Beauty and the Beast (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;50812.0;851.0;0.0;58.0
44;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;o8VHDCGRgPw;"Belle (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"Belle (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;88675.0;1434.0;0.0;262.0
45;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;sIjqCLiOEv0;"Gaston (Reprise) (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";"Gaston (Reprise) (From ""Beauty and the Beast: A 30th Celebration""/Official Audio)";2022-12-15;21:03:00Z;21391.0;235.0;0.0;31.0
46;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;o9tlVnMfyK8;"Rose Petal Suite Pt. III (From ""Beauty and the Beast: A 30th Celebration""/Audio Only)";"Rose Petal Suite Pt. III (From ""Beauty and the Beast: A 30th Celebration""/Audio Only)";2022-12-15;21:00:30Z;18389.0;194.0;0.0;9.0
47;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;eGfG2mLpDwE;"Beauty and the Beast (Reprise) (From ""Beauty and the Beast: A 30th Celebration""/Audio O...";"Beauty and the Beast (Reprise) (From ""Beauty and the Beast: A 30th Celebration""/Audio O...";2022-12-15;21:00:29Z;45827.0;1081.0;0.0;57.0
48;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;WBIN1UCXaN8;"Alan Menken - Prologue (From ""Beauty and the Beast: A 30th Celebration""/Audio Only)";Alan Menken;2022-12-15;21:00:23Z;21408.0;313.0;0.0;20.0
49;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;kKvSfcqky88;"Rose Petal Suite Pt. I (From ""Beauty and the Beast: A 30th Celebration""/Audio Only)";"Rose Petal Suite Pt. I (From ""Beauty and the Beast: A 30th Celebration""/Audio Only)";2022-12-15;21:00:17Z;14092.0;218.0;0.0;10.0
50;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;_kPa-VHJJx4;"Simon Franglen - Converging Paths (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:18Z;132883.0;1342.0;0.0;22.0
51;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;YUQ1WaVKMBs;"Simon Franglen - Leaving Home (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:17Z;123242.0;1972.0;0.0;70.0
52;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;vlJAhUgybIY;"Simon Franglen - The Spirit Tree (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:17Z;125406.0;2144.0;0.0;116.0
53;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;wtQsiIkuAKY;"Simon Franglen - Mighty Eywa (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:16Z;107614.0;1434.0;0.0;42.0
54;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;VElkBCaaNiU;"Simon Franglen - The Tulkun Return (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:15Z;99494.0;1724.0;0.0;95.0
55;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;miPjxP3EBhA;"Simon Franglen - Friends (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:13Z;72449.0;1164.0;0.0;26.0
56;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;pnHSdx2cQXM;"Simon Franglen - The Hunt (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:13Z;69845.0;852.0;0.0;49.0
57;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;cMuC8hkY7bA;"Simon Franglen - Happiness Is Simple (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:12Z;248020.0;3491.0;0.0;113.0
58;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;fjL0Vso-YtY;"Simon Franglen - Into the Water (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:12Z;445792.0;4416.0;0.0;149.0
59;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;lYQQK8Km2xo;"Simon Franglen - Payakan (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:12Z;115077.0;1736.0;0.0;135.0
60;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;OYQ2D0k20PU;"Simon Franglen - A New Star (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:11Z;189812.0;1683.0;0.0;171.0
61;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;f01HcxN4AiY;"Simon Franglen - Knife Fight (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:11Z;59972.0;754.0;0.0;55.0
62;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;HcYNfGT4rJE;"Simon Franglen - Family Is Our Fortress (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:10Z;96739.0;913.0;0.0;37.0
63;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;SrpBP4_HE2E;"Simon Franglen - Eclipse (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:08Z;65588.0;997.0;0.0;50.0
64;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;SPLfNT_oeXg;"Simon Franglen - The Way of Water (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:07Z;263764.0;4541.0;0.0;150.0
65;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;LCP7XsrM8zk;"Simon Franglen - Cove of the Ancestors (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:05Z;67542.0;934.0;0.0;23.0
66;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;GPjW0f9V-wU;"Simon Franglen - Bad Parents (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:04Z;67581.0;1110.0;0.0;58.0
67;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;4l1aVV3BDEI;"Simon Franglen - From Darkness to Light (From ""Avatar: The Way of Water""/Audio Only)";Simon Franglen;2022-12-15;20:00:02Z;182605.0;3853.0;0.0;194.0
68;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;0lDvyER0E6Y;"Zoe Saldaña - The Songcord (From ""Avatar: The Way of Water""/Audio Only)";Zoe Saldaña;2022-12-15;20:00:00Z;2101198.0;77891.0;0.0;1684.0
69;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;jJ4OwNxC7jg;Alan Menken - Beauty and the Beast: A 30th Celebration (Behind the Music);Alan Menken;2022-12-15;05:00:15Z;18933.0;826.0;0.0;57.0
70;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;isNbr85LolQ;"Fairytale Life (After the Spell) (From ""Disenchanted"")";"Fairytale Life (After the Spell) (From ""Disenchanted"")";2022-12-09;05:00:17Z;240958.0;2443.0;0.0;216.0
71;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;m0BTjWzYFEA;"Nicholas Britell - The Rebellion Suite (From ""Andor: Vol. 3 (Episodes 9-12)""/Audio Only)";Nicholas Britell;2022-12-09;05:00:14Z;17177.0;525.0;0.0;40.0
72;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;BRzDeHe2GYc;"Forming Up/Unto Stone We Are (From ""Andor: Vol. 3 (Episodes 9-12)""/Audio Only)";"Forming Up/Unto Stone We Are (From ""Andor: Vol. 3 (Episodes 9";2022-12-09;05:00:04Z;30439.0;1115.0;0.0;106.0
73;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;-DFR41LS5A0;"Nicholas Britell - Your Mother Is Dead (From ""Andor: Vol. 3 (Episodes 9-12)""/Audio Only)";Nicholas Britell;2022-12-09;05:00:00Z;10576.0;395.0;0.0;28.0
74;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Fg_2alVxl7I;"Amy Adams - Fairytale Life (The Wish) (From ""Disenchanted"")";Amy Adams;2022-12-02;05:00:05Z;171508.0;2394.0;0.0;143.0
75;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;A2KDIgh54Ag;"James Hayden - They're The Clades! (From ""Strange World""/Lyric Video)";James Hayden;2022-12-02;05:00:04Z;222668.0;1390.0;0.0;217.0
76;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;98_X8hj7n58;"Mickey Saves Christmas - Cast - Christmas Is Nearly Here (From ""Mickey Saves Christmas"")";Mickey Saves Christmas;2022-11-28;20:14:45Z;152707.0;2309.0;0.0;0.0
77;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;ht0-_mm3Xuk;"Amy Adams, Maya Rudolph - Badder (From ""Disenchanted"")";Amy Adams, Maya Rudolph;2022-11-25;05:00:31Z;1192335.0;19109.0;0.0;861.0
78;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;j1051s13-OY;"Idina Menzel - Love Power (End Credit Version) (From ""Disenchanted""/Lyric Video)";Idina Menzel;2022-11-24;05:00:19Z;153938.0;3644.0;0.0;223.0
79;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;T05TN5RYvLk;Jessica Darrow - A Little More;Jessica Darrow;2022-11-21;05:00:25Z;84912.0;1826.0;0.0;88.0
80;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;oFktUN2C3sk;"Amy Adams, Maya Rudolph - Badder (From ""Disenchanted""/Audio Only)";Amy Adams, Maya Rudolph;2022-11-18;05:00:32Z;182865.0;3485.0;0.0;325.0
81;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;si6axhfEOF4;"Alan Menken - Disenchanted Score Suite (From ""Disenchanted""/Audio Only)";Alan Menken;2022-11-18;05:00:32Z;67157.0;520.0;0.0;29.0
82;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;tJc1PHOwNKo;"Amy Adams - Even More Enchanted (From ""Disenchanted"")";Amy Adams;2022-11-18;05:00:32Z;446885.0;4509.0;0.0;180.0
83;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;c5MWU2p7sZg;"Idina Menzel - Love Power (From ""Disenchanted""/Audio Only)";Idina Menzel;2022-11-18;05:00:29Z;295783.0;5383.0;0.0;463.0
84;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Xyaackax7vk;"Perfect (From ""Disenchanted""/Audio Only)";"Perfect (From ""Disenchanted""/Audio Only)";2022-11-18;05:00:27Z;57654.0;680.0;0.0;79.0
85;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;wvEubqAzVwk;"Amy Adams - Fairytale Life (The Wish) (From ""Disenchanted""/Audio Only)";Amy Adams;2022-11-18;05:00:25Z;52977.0;839.0;0.0;77.0
86;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;Ssc3y1Wjd3U;"Amy Adams - Even More Enchanted (Finale) (From ""Disenchanted""/Audio Only)";Amy Adams;2022-11-18;05:00:23Z;33038.0;404.0;0.0;22.0
87;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;h8U0P5uFAvs;"Fairytale Life (After the Spell) (From ""Disenchanted""/Audio Only)";"Fairytale Life (After the Spell) (From ""Disenchanted""/Audio Only)";2022-11-18;05:00:18Z;72423.0;822.0;0.0;136.0
88;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;V-W6SOhCN6Y;"James Marsden, Idina Menzel - The Magic of Andalasia (From ""Disenchanted""/Audio Only)";James Marsden, Idina Menzel;2022-11-18;05:00:14Z;73918.0;862.0;0.0;47.0
89;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;9uWM0UnTqug;"Amy Adams - Even More Enchanted (From ""Disenchanted""/Audio Only)";Amy Adams;2022-11-18;05:00:04Z;58017.0;901.0;0.0;31.0
90;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;24OtY-BuXCU;"Amy Adams - Love Power (Reprise) (From ""Disenchanted""/Audio Only)";Amy Adams;2022-11-18;05:00:02Z;43445.0;936.0;0.0;73.0
91;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;3xLYFlc6eO0;"Griffin Newman - Andalasia (From ""Disenchanted""/Audio Only)";Griffin Newman;2022-11-18;05:00:01Z;373660.0;1776.0;0.0;59.0
92;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;OxHKlBwULB8;"Idina Menzel - Love Power (End Credit Version) (From ""Disenchanted""/Visualizer Video)";Idina Menzel;2022-11-17;05:00:09Z;342782.0;6555.0;0.0;342.0
93;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;pzY7Y0dYHNU;"Diamond White - Moon Girl Magic (From ""Marvel's Moon Girl and Devil Dinosaur"")";Diamond White;2022-11-14;05:00:19Z;245612.0;5227.0;0.0;353.0
94;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;d3ZLKsITn84;"Diamond White - Moon Girl Magic (From ""Marvel's Moon Girl and Devil Dinosaur""/Audio Only)";Diamond White;2022-11-14;05:00:18Z;54071.0;893.0;0.0;53.0
95;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;na4bBtT8YJM;"Nicholas Britell - Thirty Shifts Later (From ""Andor: Vol. 2 (Episodes 5-8)""/Audio Only)";Nicholas Britell;2022-11-04;04:00:20Z;8716.0;272.0;0.0;13.0
96;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;vscQAIMWLQ0;"Nicholas Britell - Tourists Don't Run (From ""Andor: Vol. 2 (Episodes 5-8)""/Audio Only)";Nicholas Britell;2022-11-04;04:00:20Z;39853.0;537.0;0.0;40.0
97;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;XSy8Haw6NHI;"Nicholas Britell - Niamos! (Galaxy Mix) (From ""Andor: Vol. 2 (Episodes 5-8)""/Audio Only)";Nicholas Britell;2022-11-04;04:00:12Z;28507.0;1029.0;0.0;78.0
98;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;6NC4EsqUCeg;"Nicholas Britell - Maarva's Rebellion (From ""Andor: Vol. 2 (Episodes 5-8)""/Audio Only)";Nicholas Britell;2022-11-04;04:00:08Z;10140.0;279.0;0.0;13.0
99;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;najlPrzMLFs;OTNES - Go the Distance (Reimagine Tomorrow);OTNES;2022-10-28;04:00:32Z;126214.0;1103.0;0.0;48.0
100;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;i5k2znUlcoo;Alan Eugene Price - Go the Distance (Instrumental | Reimagine Tomorrow);Alan Eugene Price;2022-10-28;04:00:30Z;42438.0;357.0;0.0;15.0
101;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;NtjYs6Pvcrk;Danni Cassette - Go the Distance (Reimagine Tomorrow);Danni Cassette;2022-10-28;04:00:23Z;19488.0;406.0;0.0;28.0
102;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;L8QHn1JMN84;Brittney Mendoza - Go the Distance (Reimagine Tomorrow);Brittney Mendoza;2022-10-28;04:00:17Z;21808.0;535.0;0.0;24.0
103;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;9J2K0J21lX8;Gabby Samone - Go the Distance (Reimagine Tomorrow);Gabby Samone;2022-10-28;04:00:03Z;19230.0;678.0;0.0;48.0
104;DisneyMusicVEVO;UCgwv23FVv3lqh567yagXfNg;G3lSONLLx70;"Camille, Michael Giacchino - Le Festin (From ""Ratatouille"")";Camille, Michael Giacchino;2022-10-20;04:00:08Z;1089394.0;23268.0;0.0;661.0
